label	text
1	银100=160w宝100=9000龙魂100=40需要的老板联系我mmmmmmmmm
0	这个是坑跑了？
0	带虚弱或者加血
1	100元=5千金币赠送vip6抢购加q647849449先货
0	最新版本挂需要的加我诚信卖
0	加好友可赠送三个合成一个可以开最高级五级魂石可先货要的加v958150
0	打开必得8张兑换券
1	五十元三万点券加我2710609260信誉
1	软妹币石头高价收各种高姿满资长期收石头比例好说找长期伙伴长期收有兴趣的老板可以先加好友以备不时之需只收不卖欢迎加入捉妖交易群835719788
0	你想要什么皮肤%15
0	100需要私_avg_sim10
0	不想努力的老板dd接貂蝉蒙伢战力
1	11920.海物66豚资可口可乐v
1	淘手游平台出售元宝账号内有一万七左右元宝只要160rmb安全交易
0	马上就星耀了。
0	37斗鱼辰老板1v亿帅气的小哥哥游戏玩的还好有需要的加我进群
0	本人自拍视频3元一部微信tmm0061深夜有福利哦
0	人家小仙女不加你
0	五楼不要上官？w
0	扁鹊输出太慢
0	知道你打不了字，开吧开吧
0	全能先生可以辅助吗
1	卖字需要的密我
1	畅肖:300=90000元宝十银币要的私
0	5就这样爱你爱你爱你随时都要一起
0	坑逼坐坐。
0	骗几个赞
1	卖字,萌,宝,降,临只有一个0.3,其他0.1一个,要的m
0	每天花200金碧抽一次
0	3楼辅助我好吗
0	领他有帮宝和绑元宝
0	4楼你打中路可以不
0	网聊被骗8.万
0	两个50要不顺便1比240出你100钻可要
1	结婚送宝石一个号12万元宝65折出不单出需要的加好友私聊排行榜优先
0	完了，活动关了。
0	带秘境,18层及以下1块一天,21层15块一天需要的加微信twl0305sc
0	AD互换魔
1	113元宝,魂石,令牌,信物,马牌,需要的LXmustan119g
0	实在对不起
1	卖字了,需要的滴滴我
1	100块22万元宝送5颗5级宝石十神兽,需要联系q:26974161
0	出售一百万银子要的聊
0	出小喇叭一块一个要的滴滴
1	5元出字2套加2个要的mm
0	盖世为了不让我拿挑花大师兄，花3000元宝
0	hmj有没有回信息
1	卖元宝需要都的私聊我加微信lj52013584
0	你们不搞我
0	%2一起玩吗？换个号邀请你，加q~
0	我都113斤
1	另1600需求联系
1	半价出售商城装备元宝银子时装坐骑喇叭长期卖的密我
0	48线时空来个刷图快的带pl1w一点打一半付一半能来的直接过来组不要墨迹每昇级礼盒
0	100三二14开了
0	还有2000元宝总不能换银子花吧
0	钟无艳我们去拿一血，
0	今天不卖金币了，吗的
0	下牙呗哦表
1	3700元宝非储备200元需要的联系榜上的大佬先货
0	200出号,急需要钱迫不得已
0	有没有老板。代不想努力的ddd效率
0	hello3000世界你是小姐姐吗?
1	出手工图一号多图需要的老板滴滴我大量出yin
0	金币，总是不够用
0	狗都能日的飞舞
1	3888元30万钻石十a车一辆,要的私我
0	143323一定要会哈哈
0	hellohello5769是大神
0	每把都可以赢的
0	带人升级了价格120w-150w看地区论价格156pl需要的老板mmmmmm十8冰雪公主的霜语手镯十8冰雪公主的霜语项链十8冰雪公主的霜语戒指
0	礼拜二会送一只所以自己再买一只完事了其余银子买五色神石
0	毕竟花了50元宝娶的
0	别6分钟送成狗
1	114134.粮66食百事可乐卫零22128
0	哦好吧
0	1300分巅峰赛跟钻石一样
0	4楼会吗？
0	要5分钟后
0	缺辅助的拉
1	出字一块一个需要老板滴滴
1	198元=9万电卷要得加q14408520
0	萌芽都能玩到1/7王者局的
0	我昨天绿色的李白拿出来队友没骂我
0	红包90元4000w要不?
0	45星连掉7星
0	把QQ冲上了砖石
1	幽玥工作室大量出售金币量大价格美丽足以令你心动可加v18072120826洽谈
0	8500一个收点军需卡片卡勒特军需品卡片卡勒特军需品卡片少个手续费,卖的联系
0	竞猜币还有用么？
0	不要诸葛亮。
0	把金币体力打完就好
1	处理元宝有需要的的朋友吗加微信q2446668
0	地宫一下午进组银商滴滴我私聊我带比例
0	wn什么意思啊
1	出售元宝,1比15需要的加微信qq8695976
0	275曲你别想出名了
0	给我撞个金币鸭
1	186.粮66仓因为爱情薇37458383012131
0	打包收退服装备元宝马号,收各种材料,各种装备,现开通代卖业务,需要的找豆花,微726099996,专门为各位老板打工大号禁言
0	2园一星，需要的来
0	5l你玩打野么？
0	；明天开工啊
0	不想努力的老板加我，看名字，巅峰赛1813分认证，效率，
0	我们是开黑的。
0	大量收购生命之息上级元素结晶等一切材料有卖的老板速度联系我出2张十15冰卡要的速度去秒
0	预知太6了叭
1	2百8万点卷v63名传奇球元要的加q931663361先货
1	刷图的滴滴滴稳定不跳车的0.6送字差2个人
0	请队长为小队建群！
1	1比12000出银子0.5出字要的速度
1	高比例出售元宝需要的老板来-先宝后钱长期合作,需要的老板联系
0	区级战队收人星耀以上，群内每周通知战队赛必须打，不活跃勿扰。
0	v8使你强大
0	还玩吗？
0	还玩吗。
1	五十元一万点券需要刷的私聊我
0	对呀他每次都是150六140100五六
0	剑侠人气服无限元饱顶级v1p超多福利v1825695423o
0	省级战队收人cp的d
0	%52%52%62%62
0	018出红包,要的mmmm
0	好好打，看地图
0	就是，嬴政。
0	n你不是上单？
0	4l小可爱玩蔡文姬带弱化跟着我谢谢啦
0	剑侠私服各种好看时装上线做前五主线送三亿黎一套黄金装不氪金也能玩加qun八七三二九二六新区即将开
0	等会那个人
0	这尼玛的
1	323.物66资可口可乐威012311
0	放心不会偷你银子的
1	银一比一万六，宝1=80需要的朋友联系我
0	我瑶的战力1611
0	你那里的榜是有多高
1	100块20万元宝80万银两神兽6级宝石先给需要联系威信
0	夏侯弱化
0	露娜给我边
0	大片一元一个看的加我微信yy877969696
0	105场胜率发不出来，我都服了
0	横扫出60万10车，收的滴滴我
0	醉心是服上线v19加十亿妹子多福利多玩的加qq1042205750
0	3排养，谢谢
1	售新手礼包2000积分1千至2000绑元海量3级石.领完可上满3级石.特价10圆.一号只能领一次.没领抓紧
0	打匹配吧
0	兄弟，我APP。
1	白帝出金1600020元一位需要的加wxlqs1988622
0	哈哈哈，3天
0	200块上钻石
1	出银子有需要的老板mmmmm十
0	弄错什么。
0	我们三排的妞啊
1	三十元,五万金币,送配饰十时装十坐骑需要的加v信:yy662qchatobjchatobjchatobjchatobj
0	出玄三,玄四,玄六,玄一,玄英雄印记,勇士印记,王者印记,尊者印记,贤者印记,各种符文,紫金带吃四级玉,王者卷轴出宝典,赤龙魄打包退游金刚石装备首饰
1	出字十字三块需要的老板滴滴风雨孤儿帮滚远点
0	不要嫌弃我坑哈
0	六七八333
1	199元68000金源宝十s精零十时庄十400w金币要的十q聊449765868
0	跟tmfwad干嘛
0	帮我选个其他英雄
1	出售4000储备1500不绑定元宝
0	3500w80rmb微信红包有需要的没支持1块钱再送传承:神圣的天马守护神铂金长靴
1	薇辛.l_埑yb.传说车.
0	15元一星黄金到钻石30铂金上钻石20啊要的滴滴可以便宜!
0	红包收嗜血，最后一本。找到先得，十元红包加四万银币，不卖的留着过年
0	7包售后,需要的联系vx
1	128116.海元66宝豚百事可乐v
0	哎这么好节奏第五
0	大哥大姐们
0	我100%胜率发不出去
0	你这元歌有点东西
0	放生什么！卖他个200元宝不香吗？
0	来我们来这边逛你怎么能不来就不出活呢?
0	说你的鱼了
1	1228.粮66仓因为爱情薇3745838303118
0	给我韩信
0	五楼不知道同不同意
0	代冲，648圆宝半价，龙魂，宝石礼包，通宵图，需要的滴滴。。，
0	找个人帮我打排位，上钻石给他600可先付1x%50
1	梁丘落霞:1:20000出yin,群龙首聚05一字,要的加17693073370
0	三楼上单，可否。
0	这把再输说明我们真的不适合一起排
0	一楼打哪个位置。
0	3.4下谢谢
1	100元=80万钻石加q771200003,赠送新英雄神器雷神vip
0	多给一个就省一点金币
1	93.向日葵YB阁,葵花小班助你战力狂飙,求微894266368128133
0	2楼法师OK么？
0	刚想叫你打游戏
0	主要有跃生礼盒有元宝和石头
0	冲30万元宝才给
0	好了我要做任务去了
1	十捌万元宝十太古龙魂=贰00元,现拿,加我危薪ybh960
0	你看这样才是故意的
1	日常出售分享宝箱,15元60个稳定开出1000多元宝1位也开车,加q马上发先货要的速来
1	100块钱3万元宝30万银,需要的联系,东西不多了,可分半交易,乞丐勿扰,需要的抓紧
1	出yb比例100-97000联系q:572838382不葑号
0	chu钻,排行先钻,需要的加v:yixinkeji0603游戏内不回复了
1	找两个铂金钻石长期队友能连麦不要技术心态好就行,加好友
1	27140.豚海YB阁,豚海小班助你战力狂飙,求微3745838307116
0	不野，不AD
0	中期都不敢压怂得很
1	卖2000储备需要的滴滴
0	是你卡还是我卡
0	做个一千五金币
0	cpdd真心来
0	调下铭文
0	我边路惩戒
1	五5万元宝,100块=2100元宝,要的私聊,q1045423183
0	6fe6转找长ng微66x18319016820128
1	150,先货出售信物魂码牌等,100出售元宝,老板如有需要请加微信:13846862948
0	各位老板有需要的加538-556你懂的屁-c淡x淡十十十ejwqeqheqw
0	20人安图恩团收酱油老板!全天有团!早上6点-凌晨5点有团!25红包或者1000w一位!qq群413414096
0	你好厉害呀2楼
0	6元一个卦要卦的加
1	1元2w砖头是吧
1	老板需要米吗有需要的话联系我一比九百小额我可以先货
0	加君羊567949726高科技代大家自动搬钻升级每天更新稳定有需要的十十十
0	小宝贝，处cp吗
1	10182底价出五行书量多老板来私,句芒的木系这边也多多高j高战收类量351000诚信第一114出点券了另米收鬼另接业务训练师15678价低专业二带一火8带30j一分钟单撸35w圈内业务接擂台追杀令招高j高战圈友入圈,准2工会来的私我认准宁波天师道看电视剧去了,需要的
0	此号400诚信出售，有荣耀典藏，看上的加我私聊
0	直接跟我
1	1比12收1200元宝,有卖的密我骗孙孩出门被车撞,有1万2元宝的交易猫交易
1	2000元宝半价处理~130万银子~需要的滴滴
0	加我2144369405
0	不要，没金币没体力
1	收堕落翅膀的加我微信181-4018-1203龙币收的就别来了诚心卖骗子家里死一车
0	芳，你打哪里。
1	9000.沸血疾闪3.精准4.减抗1.3毛出字一套一块
0	什么神仙手速啊，666
0	找个带我打排位的，钻石段位400先付xx%47
0	就算我金币都买了，也只能换700
0	可不可以重开。
1	100/9000宝，银100/160万。需要的滴滴
0	城内圆卷
0	这些好多要玩私服的那个加我然后让我加微信啥的我就不加
0	就是他帮我解绑的信誉第一实力说话绝对解除速度快稳定要的就加扣扣29036427
0	我不会射手
0	就怕对面突进太6
1	99腋琉璃情丶十元十万钻石加q946454594十元十万钻石加q946454594
0	我到点了
1	那些加q10元10万钻石的能信吗
1	150w银子.懂在滴滴.谢谢卖字0.5.最后一晚,需要联系
0	出徒弟,2元一个,数量有限,有需要的联系,另,高级功勋令3个,祝福油21,要的,代价
0	1500卷三天能完成吗
0	你后羿有没得这么牛逼
0	帮岱排位,需要的加我白菜价一个小段15元
0	10个韩信9个坑哦
1	出字3元10个要的私聊
0	来个辅助我无敌。
0	我玩匹配
0	34丨举套问天该日卖网站,要的加我,还有各种软件,快猫之类的
1	100元=8万钻石送10万金币十时装十龙币10万十s级精灵要的加qq85681971先货
0	这礼拜领了400元宝，很多都说是我不能领了
0	okk不再打吧了？
0	我生气了
0	5万金币够能攒的
0	去对面红区。
0	就很烦%35%35
0	找个人帮我打排位，上王者给他200先付1x%32
0	求哥哥带我躺
1	2oo元=90000元宝十80万银十时装十坐骑十要的加我q208264590先货
0	有开语音的吗？
1	信誉工作室诚信出售元宝160能长期合作的加我微信yb36436先货后红包骗子死全加
0	白白，下吧遇见你打废你
0	王者15到30星多少
0	8:30金团招收老板1000w或25红包yy99144616十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十十
0	要不要加QQ
1	7折出2万1元宝,可结婚送宝石要的私聊
1	11229.粮海66草豚因为爱情威
0	不知道领了啥，一个100元宝，一个青丝图，然后没了
0	1比55的比例出游戏b剩下最后6000w一百块打包带走我不先可以小额交易微信zfb先红包
0	坑比队友啊
0	法师不要让我失望噢
0	我不知道我的QQ密码
0	还不如买那个15000元宝结婚宝石
0	小明跟我4级就可以了
0	出号166014715，，也出吃鸡号，号都不错10元出租一
0	我都没那些法师
1	98元20000钻石加3025959470诚信为本,只做回头客
0	18连胜了
1	100雪人rosel十元十万钻石联系我微信qqq10w或qq870696479
1	银子大量银孺要的老板带材料喊我吧
0	48弟弟跪求m4卖黄软件,无马赛克,要的加我,不是机器人
1	银1oo=160万宝1oo=8ooo需要的朋友mmm
0	俩元大量出售龙要的加微信13958413104不加不回
1	27117.粮66食百事可乐卫零246
0	29专瞄你手芯卖网站软件,需要的加我私聊
0	不可以重开d
1	出字3元10个需要的速度8888等着你啊
0	团控法师
0	太花哨了
0	来上路。
0	21层一天两元,包括18层以下一天1元,先打后收费需要的加微信zdh0246813579
0	金币不存在的
1	卖字,3毛一个,出银,1比18000
1	200块钱8万元宝需要充值的老板m我一个诚信的交易平台
0	算了算了，五楼换个APP，我来打。
0	为啥我说我们以后不见，你就这么痛快
1	出元宝,100=6500,要的联系mmm
0	这些东西不好我现在都还没弄啊开始那个价格在一千七八1000八九2000的时候我我全部都给卖了
0	然后就被骂了。咳咳
0	wf我辅助
0	那个**在玩后裔我送人头
0	咬金打野？
0	木人也就重开
1	出Z需要的加微信18070015656游戏人不在1252
0	我开始强制下线了字都没打完
0	100评分打野，钻五辅助来一个，战绩已开。
0	5楼射手吗？
0	还有一亿多银子
0	上官中单吧。
0	额⊙∀⊙！
0	我居然评分第五
0	楼主AD厉害不
0	5楼打野还是辅助
0	1比50卖6000w159卖1883张闪光书200r卖个8个满级板钻号有的马上过去啊
0	mm在线陪玩,10元一小时,需要的加微信哦,或者私信我
0	诚信代做基地装扮要的m可走平台
0	15我感觉也有点罪恶
1	二百60000元宝十80w银十时装十座骑十s级精灵需要加我qq1075995888先货
